costoTotalItems,delegacion,inStore,lat,lon
1199,tlalpan,,19.287673,-99.161811
17799,iztapalapa,,19.34276,-99.04624
17199,alvaroObregon,,19.363862,-99.215309
5499,tlalpan,,19.299507,-99.12313
639,venustiano,,19.4248,-99.09037
6284,gustavo,,19.49003,-99.133178
13499,cuahutemoc,,19.417922,-99.148384
1299,coyoacan,,19.329282,-99.119056
6999,cuahutemoc,,19.446191,-99.128318
9339,venustiano,,19.456993,-99.118637
2499,tlahuac,,19.286397,-98.994247
1199,miguelHidalgo,,19.408813,-99.18534
6129,benitoJuarez,,19.39912,-99.141464
449,alvaroObregon,,19.370506,-99.2266
549,benitoJuarez,,19.39801,-99.15231
483,cuahutemoc,,19.446828,-99.159454
799,coyoacan,,19.329282,-99.119056
6284,gustavo,,19.49003,-99.133178
380,tlalpan,,19.292388,-99.230628
17799,coyoacan,,19.329282,-99.119056
929,cuahutemoc,,19.446828,-99.159454
6249,iztapalapa,,19.34797,-99.030159
949,iztapalapa,,19.3579,-99.055541
54995,iztapalapa,,19.353263,-99.108612
54995,iztapalapa,,19.353263,-99.108612
43996,iztapalapa,,19.353263,-99.108612
2599,iztapalapa,,19.386131,-99.043792
3819,xochimilco,,19.26534,-99.11073
26499,tlahuac,,19.296363,-99.023597
5885,azcapotzalco,,19.474744,-99.204444
9699,xochimilco,,19.262187,-99.11103
4049,azcapotzalco,,19.46794,-99.17555
399,iztapalapa,,19.327568,-99.060783
2999,iztacalco,,19.400381,-99.131088
2849,tlalpan,,19.286354,-99.216217
699,coyoacan,,19.328702,-99.164985
6899,alvaroObregon,,19.358198,-99.229721
6899,iztapalapa,,19.391822,-99.059089
4889,azcapotzalco,,19.466821,-99.157379
4499,venustiano,,19.456993,-99.118637
9990,venustiano,,19.456993,-99.118637
9990,venustiano,,19.456993,-99.118637
3299,venustiano,,19.456993,-99.118637
34999,venustiano,,19.456993,-99.118637
5739,venustiano,,19.456993,-99.118637
7336.95,venustiano,,19.456993,-99.118637
1249,venustiano,,19.456993,-99.118637
14929,venustiano,,19.456993,-99.118637
1999,venustiano,,19.456993,-99.118637
2529,venustiano,,19.456993,-99.118637
2299,venustiano,,19.456993,-99.118637
19399,venustiano,,19.456993,-99.118637
6129,iztapalapa,,19.330821,-99.004608
19799,coyoacan,,19.328832,-99.133163
849,venustiano,,19.456993,-99.118637
1299,gustavo,,19.537336,-99.146995
2299,venustiano,,19.456993,-99.118637
1999,iztacalco,inStore,19.368812,-99.121765
5499,iztapalapa,,19.330821,-99.004608
14999,azcapotzalco,,19.493106,-99.202659
19799,cuahutemoc,,19.435634,-99.149513
17799,venustiano,,19.432802,-99.098167
6279,iztapalapa,,19.35563,-99.11101
15999,iztacalco,,19.384119,-99.121231
6279,iztapalapa,,19.32835,-99.064643
13999,benitoJuarez,,19.37604,-99.14098
389,miguelHidalgo,,19.402915,-99.182983
8400,cuahutemoc,inStore,19.417364,-99.159454
525,cuahutemoc,,19.446828,-99.159454
3199,gustavo,inStore,19.491876,-99.133595
3099,gustavo,,19.478521,-99.086135
1499,coyoacan,,19.336912,-99.000473
54995,iztapalapa,,19.353263,-99.108612
3199,azcapotzalco,inStore,19.503587,-99.203766
3699,coyoacan,,19.336912,-99.000473
3699,coyoacan,,19.336912,-99.000473
939,coyoacan,,19.313049,-99.132125
3639,iztapalapa,,19.37491,-99.110687
4799,miguelHidalgo,,19.402915,-99.182983
12199,iztapalapa,,19.327466,-99.103767
25999,venustiano,,19.416072,-99.082679
6499,cuahutemoc,,19.443178,-99.144233
999,iztapalapa,,19.370042,-99.07508
2999,alvaroObregon,,19.378082,-99.222442
3649,coyoacan,,19.351982,-99.141464
1999,gustavo,inStore,19.491876,-99.133595
1274,azcapotzalco,inStore,19.503587,-99.203766
2169,gustavo,inStore,19.491876,-99.133595
719,azcapotzalco,inStore,19.503587,-99.203766
6799,gustavo,inStore,19.491876,-99.133595
1159,coyoacan,,19.319931,-99.14907
9889,azcapotzalco,inStore,19.505399,-99.20375
798,alvaroObregon,,19.367424,-99.200286
999,miguelHidalgo,,19.399688,-99.188522
7662,azcapotzalco,,19.477827,-99.216217
7953,tlahuac,,19.29129,-99.032997
2049,tlalpan,,19.292388,-99.230628
1349,cuahutemoc,,19.426752,-99.161842
1049,benitoJuarez,,19.39801,-99.15231
579,venustiano,,19.414806,-99.078536
679,gustavo,,19.529056,-99.135932
86034,miguelHidalgo,,19.457485,-99.210678
3895,azcapotzalco,,19.494743,-99.187828
5593,coyoacan,,19.339212,-99.151817
3696,venustiano,,19.432802,-99.098167
699,venustiano,,19.41057,-99.120025
3159,gustavo,,19.570714,-99.131385
2781,coyoacan,,19.353813,-99.163604
910,benitoJuarez,,19.388044,-99.185752
4689,miguelHidalgo,,19.457559,-99.194747
5499,iztacalco,,19.400381,-99.131088
5593,venustiano,,19.41816,-99.10474
1159,alvaroObregon,,19.358585,-99.185752
17139,cuahutemoc,,19.408946,-99.180213
2888,iztapalapa,,19.341096,-99.036384
2049,cuahutemoc,,19.392518,-99.127967
2890,gustavo,,19.500286,-99.122093
4129,iztapalapa,,19.330821,-99.004608
2890,venustiano,,19.422796,-99.066093
759,tlahuac,,19.286397,-98.994247
949,iztapalapa,,19.347436,-99.055725
5649,alvaroObregon,,19.367424,-99.200286
5749,miguelHidalgo,,19.410263,-99.192649
3699,iztacalco,,19.4111,-99.065773
14099,azcapotzalco,,19.493106,-99.202659
10875,tlalpan,,19.28582,-99.21857
10875,venustiano,,19.444992,-99.108261
956,cuahutemoc,,19.457351,-99.155303
2999,venustiano,,19.422796,-99.066093
5379,tlalpan,,19.2921,-99.21665
1699,alvaroObregon,,19.358585,-99.185752
1298,miguelHidalgo,,19.43448,-99.1996
5379,tlalpan,,19.28253,-99.17471
5379,coyoacan,,19.329282,-99.119056
9699,iztapalapa,,19.380271,-99.088958
349,cuahutemoc,,19.443178,-99.144233
649,iztapalapa,,21.341352,-97.681945
699,coyoacan,,19.303735,-99.163604
699,iztapalapa,,19.330821,-99.004608
698,tlahuac,,19.301256,-99.044891
599,tlalpan,,19.300096,-99.191978
9999,iztapalapa,,19.380271,-99.088958
719,azcapotzalco,inStore,19.503587,-99.203766
3199,azcapotzalco,inStore,19.503587,-99.203766
729,iztacalco,,19.4111,-99.065773
956,miguelHidalgo,,19.458408,-99.191055
29769,gustavo,,19.467523,-99.091957
172,miguelHidalgo,,19.434198,-99.205139
1298,benitoJuarez,,19.394357,-99.177444
6949,tlalpan,,19.300968,-99.116172
3989,benitoJuarez,,19.380744,-99.155303
2781,xochimilco,,19.253156,-99.055725
2999,azcapotzalco,,19.478719,-99.177352
4889,tlalpan,,19.27766,-99.227989
2349,azcapotzalco,inStore,19.503587,-99.203766
299,gustavo,,19.520635,-99.127632
6599,tlalpan,,19.291194,-99.223052
6598,miguelHidalgo,,19.434198,-99.205139
3499,gustavo,,19.49003,-99.133178
5999,gustavo,inStore,19.491876,-99.133595
15398,gustavo,inStore,19.491876,-99.133595
16998,iztapalapa,,19.360536,-99.132469
2781,venustiano,,19.444992,-99.108261
19799,coyoacan,,19.328832,-99.133163
1299,azcapotzalco,,19.464927,-99.180213
5379,coyoacan,,19.32834,-99.14183
3699,magdalena,,19.31109,-99.2593
3699,alvaroObregon,,19.327266,-99.259407
17200,benitoJuarez,,19.367185,-99.162429
6199,azcapotzalco,inStore,19.503587,-99.203766
6000,iztapalapa,,19.347436,-99.055725
3639,cuahutemoc,,19.45791,-99.144233
10998,tlalpan,,19.291194,-99.223052
5499,tlalpan,,19.291194,-99.223052
6199,azcapotzalco,inStore,19.503587,-99.203766
6798,alvaroObregon,,19.37598,-99.213096
10399,cuahutemoc,,19.435634,-99.149513
3399,gustavo,inStore,19.491876,-99.133595
3399,gustavo,inStore,19.491876,-99.133595
9399,azcapotzalco,,19.473592,-99.176406
3399,gustavo,inStore,19.491876,-99.133595
3639,gustavo,,19.467592,-99.142158
5593,alvaroObregon,inStore,19.274354,-99.183502
4099,tlalpan,,19.253669,-99.172615
172,miguelHidalgo,,19.434198,-99.205139
3199,gustavo,inStore,19.491876,-99.133595
17999,gustavo,inStore,19.491876,-99.133595
2199,tlalpan,,19.297851,-99.185859
2199,iztapalapa,,19.368242,-99.11103
1269,azcapotzalco,,19.493232,-99.183296
2199,tlahuac,,19.298187,-99.053649
2349,gustavo,inStore,19.491876,-99.133595
5249,azcapotzalco,,19.500823,-99.194274
5249,azcapotzalco,,19.493106,-99.202659
13999,gustavo,,19.520635,-99.127632
4899,xochimilco,,19.253156,-99.055725
1299,azcapotzalco,,19.478719,-99.177352
13999,cuahutemoc,,19.435634,-99.149513
13999,benitoJuarez,,19.360403,-99.149765
17919,azcapotzalco,,19.499614,-99.200637
1298,tlalpan,,19.295669,-99.176574
2349,azcapotzalco,inStore,19.503587,-99.203766
20099,benitoJuarez,,19.379558,-99.193367
17899,benitoJuarez,,19.39912,-99.141464
6399,alvaroObregon,,19.346731,-99.230758
20099,tlalpan,,19.283607,-99.188903
17899,azcapotzalco,,19.473272,-99.172393
13499,iztapalapa,,19.346872,-99.052268
6279,xochimilco,,19.258678,-99.107574
13499,tlalpan,,19.297639,-99.182289
2700,iztapalapa,,19.334472,-99.08308
4369,coyoacan,,19.328832,-99.133163
7699,azcapotzalco,,19.49905,-99.20181
13999,iztacalco,inStore,19.368812,-99.121765
17999,azcapotzalco,inStore,19.503587,-99.203766
2349,azcapotzalco,inStore,19.503587,-99.203766
5499,cuajimalpa,,19.346647,-99.275787
2998,xochimilco,,19.255327,-99.130393
749,coyoacan,,19.321548,-99.160835
3398,cuahutemoc,,19.445844,-99.149765
4690,gustavo,,19.478521,-99.086135
1499,gustavo,,19.474042,-99.116561
1562,cuahutemoc,,19.417922,-99.148384
1059,gustavo,,19.496761,-99.07508
1699,iztapalapa,,19.355455,-99.077056
2999,iztapalapa,,19.369113,-99.028312
6798,cuahutemoc,,19.419193,-99.151153
649,venustiano,,19.443593,-99.121406
1699,cuahutemoc,,19.417922,-99.148384
399,iztapalapa,,19.341096,-99.036384
219.5,cuajimalpa,,19.366348,-99.293655
219.5,cuajimalpa,,19.366348,-99.293655
484,cuajimalpa,,19.366348,-99.293655
759,cuajimalpa,,19.366348,-99.293655
2999,miguelHidalgo,,19.457559,-99.194747
968,miguelHidalgo,,19.457559,-99.194747
758,miguelHidalgo,,19.457559,-99.194747
199,gustavo,,19.550249,-99.139389
839,miguelHidalgo,,19.441356,-99.180213
1898,miguelHidalgo,,19.441356,-99.180213
1439,miguelHidalgo,,19.441356,-99.180213
455,magdalena,,19.315313,-99.240455
455,magdalena,,19.315313,-99.240455
455,magdalena,,19.315313,-99.240455
2018.5,magdalena,,19.315313,-99.240455
19999,azcapotzalco,inStore,19.503587,-99.203766
1799,gustavo,,19.46874,-99.12498
4899,alvaroObregon,,19.383281,-99.217834
3299,tlahuac,,19.274066,-99.005294
9117,iztacalco,,19.384119,-99.121231
5139,iztacalco,,19.392236,-99.117256
17799,coyoacan,,19.329282,-99.119056
3699,iztacalco,,19.4111,-99.065773
5379,alvaroObregon,,19.384325,-99.215522
5499,gustavo,,19.478536,-99.13697
6949,gustavo,,19.478536,-99.13697
4728,cuahutemoc,,19.454082,-99.125205
10529,alvaroObregon,,19.36563,-99.18873
17919,xochimilco,,-27.42692,-55.946708
306,azcapotzalco,,19.493692,-99.164985
4699,tlahuac,,19.286397,-98.994247
17919,tlahuac,,19.302165,-99.021698
17919,azcapotzalco,,19.500823,-99.194274
17919,cuahutemoc,,19.445844,-99.149765
798,gustavo,,19.478521,-99.086135
2599,iztapalapa,,19.34797,-99.030158
17899,gustavo,,19.474042,-99.116561
10998,alvaroObregon,,19.346731,-99.230758
5399,milpaAlta,,19.178228,-99.007492
17899,iztapalapa,,19.34276,-99.04624
14999,magdalena,,19.306549,-99.239067
11999,iztapalapa,,41.546276,2.10861301
5499,miguelHidalgo,,19.446756,-99.197174
5499,alvaroObregon,,19.39927,-99.21347
6279,venustiano,,19.443157,-99.086135
5499,coyoacan,,19.307352,-99.106193
6199,iztapalapa,,19.325326,-99.057136
5439,tlalpan,,19.287187,-99.170524
2549,iztacalco,,19.4111,-99.065773
10529,alvaroObregon,,19.34265,-99.18967
5749,venustiano,,19.415771,-99.10733
1499,cuahutemoc,,19.426752,-99.161842
5398,gustavo,,19.458498,-99.110687
25998,miguelHidalgo,,19.444227,-99.187385
2888,iztapalapa,,19.342418,-98.992408
2199,alvaroObregon,,19.329259,-99.27024
2848,tlahuac,,19.276651,-98.997695
15299,iztacalco,,19.391527,-99.102043
3790,iztapalapa,,19.377367,-99.120018
7869,azcapotzalco,,19.500286,-99.180213
3099,miguelHidalgo,,19.43127,-99.1879
3099,alvaroObregon,,19.331932,-99.246688
7149,benitoJuarez,,19.485649,-99.108299
2888,tlalpan,,19.28836,-99.17466
15699,iztapalapa,,41.546276,2.10861301
3780,cuahutemoc,,19.405298,-99.164985
3780,gustavo,,19.48161,-99.09361
2812,venustiano,,19.415771,-99.10733
6401,cuajimalpa,,19.392936,-99.263313
2899,cuahutemoc,,19.392519,-99.127967
2686,gustavo,,19.487855,-99.09098
3398,coyoacan,,19.337228,-99.182121
2781,venustiano,,19.424407,-99.063331
2781,tlahuac,,19.301256,-99.044891
5999,benitoJuarez,,19.369239,-99.149765
2888,magdalena,,19.325176,-99.248756
399,gustavo,,19.478521,-99.086135
649,magdalena,,19.309986,-99.22937
1089,cuahutemoc,,19.45791,-99.144233
649,gustavo,,19.570714,-99.131385
649,alvaroObregon,,19.374872,-99.210868
2999,tlalpan,,19.283607,-99.188903
2199,cuahutemoc,,19.426752,-99.161842
7699,azcapotzalco,,19.478719,-99.177352
899,gustavo,,19.563966,-99.137657
13999,gustavo,,19.563966,-99.137657
13999,gustavo,,19.563966,-99.137657
899,gustavo,,19.563966,-99.137657
399,gustavo,,19.478521,-99.086135
7198,alvaroObregon,,19.37598,-99.213096
5696,tlahuac,,19.276651,-98.997695
289,miguelHidalgo,,19.434198,-99.205139
7869,gustavo,,19.4885,-99.12685
2349,azcapotzalco,inStore,19.503587,-99.203766
956,azcapotzalco,inStore,19.503587,-99.203766
3170,gustavo,inStore,19.491876,-99.133595
6199,gustavo,inStore,19.491876,-99.133595
5999,iztacalco,inStore,19.368812,-99.121765
18599,cuahutemoc,,19.41063,-99.16224
19999,cuahutemoc,,19.43829,-99.15602
5699,gustavo,inStore,19.491876,-99.133595
17919,iztapalapa,,19.34276,-99.04624
11849,alvaroObregon,,19.363862,-99.215309
11849,cuahutemoc,,19.417922,-99.148384
11849,cuahutemoc,,19.417922,-99.148384
6899,miguelHidalgo,,19.467096,-99.209983
7149,iztapalapa,,19.380271,-99.088958
899,iztapalapa,,19.304809,-99.083374
17699,iztapalapa,,19.377367,-99.120018
5999,gustavo,,19.51131,-99.139564
19799,miguelHidalgo,,19.441356,-99.180213
14999,iztapalapa,,19.325326,-99.057136
7299,iztapalapa,,19.369113,-99.028312
10999,cuahutemoc,,19.409368,-99.171913
5499,cuajimalpa,,19.355751,-99.299346
19799,iztacalco,,19.395462,-99.111724
4999,iztapalapa,,19.342418,-98.992408
6249,miguelHidalgo,,19.444227,-99.187385
1278,cuahutemoc,,19.430267,-99.137313
5599,alvaroObregon,,19.371175,-99.206176
5598,alvaroObregon,,19.380149,-99.23249
3099,iztapalapa,,19.327568,-99.060783
5398,azcapotzalco,,19.46549,-99.169143
3780,iztapalapa,,19.342418,-98.992408
5899,tlahuac,,19.28683,-99.059875
7870,gustavo,,19.500286,-99.122093
6000,venustiano,,19.444992,-99.108261
6899,venustiano,,19.41546,-99.124168
2849,iztapalapa,,19.37873,-99.051254
6399,gustavo,inStore,19.49003,-99.133178
3499,coyoacan,,19.31696,-99.12769
6399,venustiano,,19.4248,-99.09037
1269,miguelHidalgo,,19.402915,-99.182983
769,cuahutemoc,,19.42927,-99.13686
7899,iztapalapa,,19.373723,-99.133857
15798,azcapotzalco,,19.485216,-99.208915
2449,tlalpan,,19.277509,-99.172599
484,iztapalapa,,19.31716,-99.0747
13899,miguelHidalgo,,19.42926,-99.21211
17999,gustavo,inStore,19.49003,-99.133178
13899,coyoacan,,19.328702,-99.164985
17919,benitoJuarez,,19.379558,-99.193367
1299,magdalena,,19.302404,-99.269897
19898,cuahutemoc,,19.43236,-99.15554
13999,alvaroObregon,,19.364337,-99.203056
6249,gustavo,,19.49003,-99.133178
19999,azcapotzalco,inStore,19.503587,-99.203766
13999,iztacalco,inStore,19.368812,-99.121765
3170,iztacalco,inStore,19.368812,-99.121765
14999,iztacalco,inStore,19.368812,-99.121765
6799,gustavo,inStore,19.491876,-99.133595
5479,xochimilco,,19.258678,-99.107574
699,coyoacan,,19.305686,-99.175468
13299,gustavo,,19.496761,-99.07508
1907.1,iztacalco,inStore,19.368812,-99.121765
12999,gustavo,inStore,19.491876,-99.133595
17999,gustavo,inStore,19.491876,-99.133595
1999,gustavo,inStore,19.491876,-99.133595
19999,azcapotzalco,inStore,19.503587,-99.203766
6199,azcapotzalco,inStore,19.503587,-99.203766
699,iztapalapa,,19.361557,-99.00875
5399,iztapalapa,,19.36712,-99.13656
3639,tlahuac,,19.260808,-99.005294
6285,iztapalapa,,19.359298,-99.071746
6285,coyoacan,,19.345617,-99.173698
598,azcapotzalco,,19.494319,-99.196136
899,gustavo,,19.473623,-99.124862
6285,coyoacan,,19.345617,-99.173698
4799,tlalpan,,19.267259,-99.147506
3599,coyoacan,,19.307352,-99.106193
4799,coyoacan,,19.304933,-99.183677
2119,gustavo,,19.473976,-99.132469
3639,benitoJuarez,,19.36251,-99.166374
3639,alvaroObregon,,19.39335,-99.189422
6399,xochimilco,,19.253156,-99.055725
20099,venustiano,,19.443593,-99.121406
6399,xochimilco,,19.219541,-99.127441
2799,venustiano,,19.420581,-99.124862
484,alvaroObregon,,19.340915,-99.225112
20099,cuahutemoc,,19.418058,-99.131088
6399,miguelHidalgo,,19.429861,-99.206398
13999,tlalpan,,19.285068,-99.139389
2999,benitoJuarez,,19.37604,-99.14098
5249,coyoacan,,19.32125,-99.17559
8509,miguelHidalgo,,19.432657,-99.177444
2399,venustiano,,19.444992,-99.108261
13999,iztapalapa,,19.35457,-99.12241
17899,cuajimalpa,,19.390417,-99.254997
3199,azcapotzalco,inStore,19.503587,-99.203766
4399,gustavo,inStore,19.491876,-99.133595
3799,venustiano,,19.450183,-99.107574
5399,tlalpan,,19.29497,-99.13202
6285,coyoacan,,19.345617,-99.173698
9999,venustiano,,19.432802,-99.098167
5999,cuahutemoc,,19.417922,-99.148384
5999,benitoJuarez,,19.367185,-99.162429
2199,tlahuac,,19.29129,-99.032997
2848,coyoacan,,19.328702,-99.164985
1399,cuahutemoc,,19.436023,-99.154609
18699,benitoJuarez,,19.362863,-99.173988
4399,tlahuac,,19.309412,-99.048744
14599,gustavo,,19.49003,-99.133178
2299,cuahutemoc,,19.434604,-99.131881
998,gustavo,,19.45834,-99.06855
3399,iztacalco,,19.39303,-99.070159
24769,alvaroObregon,,19.334812,-99.204444
7099,gustavo,,19.52218,-99.155303
24769,cuahutemoc,,19.426752,-99.161842
2369,iztapalapa,,19.34276,-99.04624
2549,iztapalapa,,19.363273,-99.136619
2399,alvaroObregon,,19.383281,-99.217834
6288,benitoJuarez,,19.392822,-99.15007
6288,alvaroObregon,,19.3841,-99.23029
2745,iztapalapa,,19.373723,-99.133857
5790,milpaAlta,,13.613221,-89.178932
3099,tlalpan,,19.287673,-99.161811
3099,gustavo,,19.453739,-99.066093
2745,alvaroObregon,,19.359972,-99.23619
4099,miguelHidalgo,,19.446756,-99.197174
1299,tlahuac,,19.267948,-98.994934
949,iztacalco,,19.4111,-99.065773
949,coyoacan,,19.305686,-99.175468
313,miguelHidalgo,,19.441356,-99.180213
2619,tlahuac,,19.229919,-98.98941
5199,tlahuac,,19.302165,-99.021697
1299,miguelHidalgo,,19.441356,-99.180213
19799,iztapalapa,,19.386812,-99.078536
5899,iztapalapa,,19.386123,-99.122421
10435,iztapalapa,,19.391822,-99.059089
3399,gustavo,,19.467704,-99.066787
1699,iztacalco,,19.39303,-99.070159
4599,iztapalapa,,19.365053,-98.997695
3697,iztacalco,,19.39303,-99.070159
5999,gustavo,,19.51131,-99.139564
1538,azcapotzalco,,19.49905,-99.20181
2519,cuahutemoc,,19.426752,-99.161842
7557,cuahutemoc,,19.426752,-99.161842
5999,iztapalapa,,19.386131,-99.043792
6249,gustavo,,19.451997,-99.086135
5399,iztapalapa,,19.330821,-99.004608
5399,iztapalapa,,19.330821,-99.004608
5399,iztapalapa,,19.330821,-99.004608
585,azcapotzalco,,19.494319,-99.196136
17919,miguelHidalgo,,19.409297,-99.187828
2849,venustiano,,19.438604,-99.103424
3899,iztapalapa,,19.360536,-99.132469
1499,iztapalapa,,19.360536,-99.132469
17899,iztapalapa,,19.360536,-99.132469
4789,iztapalapa,,19.360536,-99.132469
4789,iztapalapa,,19.360536,-99.132469
1799,tlalpan,,19.292388,-99.230628
1407,gustavo,,19.496419,-99.096511
6199,azcapotzalco,inStore,19.503587,-99.203766
7699,gustavo,inStore,19.491876,-99.133595
1219,coyoacan,,19.314453,-99.133506
870,azcapotzalco,inStore,19.503587,-99.203766
870,azcapotzalco,inStore,19.503587,-99.203766
7393,iztapalapa,,19.336938,-99.111724
4399,iztapalapa,,19.37376,-99.01853
6790,iztapalapa,,19.353263,-99.108612
4099,miguelHidalgo,,19.446756,-99.197174
19999,azcapotzalco,inStore,19.503587,-99.203766
138,gustavo,,19.48822,-99.142158
1219,gustavo,,19.525054,-99.171218
1219,coyoacan,,19.347501,-99.171913
14599,iztapalapa,,19.360536,-99.132469
15989,iztapalapa,,19.360536,-99.132469
949,iztapalapa,,19.360536,-99.132469
9699,iztapalapa,,19.360536,-99.132469
949,iztapalapa,,19.360536,-99.132469
3799,miguelHidalgo,,19.433916,-99.187873
3792,miguelHidalgo,,19.433916,-99.187873
1498,alvaroObregon,,19.358585,-99.185752
8949,benitoJuarez,,19.381729,-99.164985
799,cuajimalpa,,19.355751,-99.299346
499,gustavo,,19.467523,-99.091957
18699,xochimilco,,19.246906,-99.122093
671,tlalpan,,19.292388,-99.230628
929,alvaroObregon,,19.32752,-99.21173
569,iztapalapa,,19.373723,-99.133857
4199,iztacalco,,19.396448,-99.121406
2499,tlalpan,,19.287673,-99.161811
3910,iztapalapa,,19.391822,-99.059089
4899,coyoacan,,19.354221,-99.126243
4899,cuahutemoc,,19.417922,-99.148384
